Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson9	Vocabulary	2.4.tip	Def			[MẸO] 마흔 = 40. "Ma hồn" — 40 tuổi mới thấy ma hồn cuộc đời!		
Lesson9	Vocabulary	2.5	Exam	쉰	Shuin	Năm mươi (50)	https://luandai123.github.io/Korean_Beginner/L9Vo2.5.mp3	https://luandai123.github.io/Korean_Beginner/L9Vo2.5.png
Lesson9	Vocabulary	2.5.ex	Exam	쉰 살이에요.	Shuin sal-i-ê-yô.	Năm mươi tuổi.	https://luandai123.github.io/Korean_Beginner/L9Vo2.5.ex.mp3	
Lesson9	Vocabulary	2.5.tip	Def			[MẸO] 쉰 = 50. Nghe như "xuyn" — 50 tuổi đã "xuyin" (suýt) già rồi!		
Lesson9	Vocabulary	2.6	Exam	예순	Yê-sun	Sáu mươi (60)	https://luandai123.github.io/Korean_Beginner/L9Vo2.6.mp3	https://luandai123.github.io/Korean_Beginner/L9Vo2.6.png
Lesson9	Vocabulary	2.6.ex	Exam	예순 살이에요.	Yê-sun sal-i-ê-yô.	Sáu mươi tuổi.	https://luandai123.github.io/Korean_Beginner/L9Vo2.6.ex.mp3	
Lesson9	Vocabulary	2.6.tip	Def			[MẸO] 예순 = 60. "Yê xun" — tuổi về hưu!		
Lesson9	Vocabulary	2.7	Exam	일흔	Il-hưn	Bảy mươi (70)	https://luandai123.github.io/Korean_Beginner/L9Vo2.7.mp3	https://luandai123.github.io/Korean_Beginner/L9Vo2.7.png
Lesson9	Vocabulary	2.7.ex	Exam	일흔 살이에요.	Il-hưn sal-i-ê-yô.	Bảy mươi tuổi.	https://luandai123.github.io/Korean_Beginner/L9Vo2.7.ex.mp3	
Lesson9	Vocabulary	2.7.tip	Def			[MẸO] 일흔 = 70. "Il-hưn" → hình dung ông 70 tuổi đang ìn hừn (thở dài)!		
Lesson9	Vocabulary	2.8	Exam	여든	Yơ-dưn	Tám mươi (80)	https://luandai123.github.io/Korean_Beginner/L9Vo2.8.mp3	https://luandai123.github.io/Korean_Beginner/L9Vo2.8.png
Lesson9	Vocabulary	2.8.ex	Exam	여든 살이에요.	Yơ-dưn sal-i-ê-yô.	Tám mươi tuổi.	https://luandai123.github.io/Korean_Beginner/L9Vo2.8.ex.mp3	
Lesson9	Vocabulary	2.8.tip	Def			[MẸO] 여든 = 80. Gần "여덟(8)" → nhớ liên tưởng số 8!		
Lesson9	Vocabulary	2.9	Exam	아흔	A-hưn	Chín mươi (90)	https://luandai123.github.io/Korean_Beginner/L9Vo2.9.mp3	https://luandai123.github.io/Korean_Beginner/L9Vo2.9.png
Lesson9	Vocabulary	2.9.ex	Exam	아흔 살이에요.	A-hưn sal-i-ê-yô.	Chín mươi tuổi.	https://luandai123.github.io/Korean_Beginner/L9Vo2.9.ex.mp3	
Lesson9	Vocabulary	2.9.tip	Def			[MẸO] 아흔 = 90. "A hừn" — 90 tuổi mà vẫn à à hừ hừ nói chuyện được!		
Lesson9	Vocabulary	3	Struc	Kính ngữ (높임말) — Từ đặc biệt dành cho người lớn				
Lesson9	Vocabulary	3.1	Exam	성함	Sơng-ham	Tên (kính ngữ của 이름)	https://luandai123.github.io/Korean_Beginner/L9Vo3.1.mp3	
Lesson9	Vocabulary	3.1.tip	Def			[MẸO] Hỏi tên người lớn: 성함이 어떻게 되세요? (Xin hỏi tên quý vị là gì?). Không dùng 이름이 뭐예요 với người lớn!		
Lesson9	Vocabulary	3.2	Exam	댁	Têk	Nhà (kính ngữ của 집)	https://luandai123.github.io/Korean_Beginner/L9Vo3.2.mp3	
Lesson9	Vocabulary	3.2.tip	Def			[MẸO] 댁에 계세요? = Ở nhà không ạ? (lịch sự). 집에 있어요? = nói với bạn bè.		
Lesson9	Vocabulary	3.3	Exam	연세	Yơn-sê	Tuổi (kính ngữ của 나이)	https://luandai123.github.io/Korean_Beginner/L9Vo3.3.mp3	
Lesson9	Vocabulary	3.3.tip	Def			[MẸO] Hỏi tuổi người lớn: 연세가 어떻게 되세요? Không hỏi 몇 살이에요 với người lớn hơn!		
Lesson9	Vocabulary	3.4	Exam	계시다	Kyê-shi-đa	Có mặt/ở (kính ngữ của 있다)	https://luandai123.github.io/Korean_Beginner/L9Vo3.4.mp3	
Lesson9	Vocabulary	3.4.tip	Def			[MẸO] 계세요? = (Người đó) có ở đó không ạ? Dùng khi hỏi về người lớn, không dùng 있어요.		
Lesson9	Vocabulary	3.5	Exam	드시다	Dư-shi-đa	Ăn/uống (kính ngữ của 먹다/마시다)	https://luandai123.github.io/Korean_Beginner/L9Vo3.5.mp3	
Lesson9	Vocabulary	3.5.tip	Def			[MẸO] 어머니, 드세요! = Mẹ ơi, mẹ ăn đi ạ! Dùng 드시다 thay 먹다 khi nói về/với người lớn.		
Lesson9	Vocabulary	3.6	Exam	주무시다	Chu-mu-shi-đa	Ngủ (kính ngữ của 자다)	https://luandai123.github.io/Korean_Beginner/L9Vo3.6.mp3	
Lesson9	Vocabulary	3.6.tip	Def			[MẸO] 안녕히 주무세요 = Chúc ngủ ngon ạ (nói với người lớn). Câu chúc đêm lịch sự nhất!		
Lesson9	Grammar	1	Struc	N(의) N — Sở hữu cách				
Lesson9	Grammar	1	Def			Trợ từ 의 (ưi) nối hai danh từ, thể hiện quan hệ sở hữu "của". Trong văn nói thường lược bỏ 의.		
Lesson9	Grammar	1	Form			N₁ + 의 + N₂ = N₂ của N₁. Ví dụ: 스티브 씨의 책 = quyển sách của Steven. Đặc biệt: 나의→내, 저의→제		
Lesson9	Grammar	1	Usa			나의→내, 저의→제 là dạng rút gọn bắt buộc dùng trong nói chuyện. 의 thường lược bỏ trong văn nói thông thường.		
Lesson9	Grammar	1.1	Exam	이거 스티브 씨의 책이에요?	I-gơ sư-thi-bư ssi-ưi chek-i-ê-yô?	Đây là sách của Steven à?	https://luandai123.github.io/Korean_Beginner/L9Gr1.1.mp3	
Lesson9	Grammar	1.2	Exam	네, 제 책이에요.	Nê, chê chek-i-ê-yô.	Vâng, đây là sách của tôi.	https://luandai123.github.io/Korean_Beginner/L9Gr1.2.mp3	
Lesson9	Grammar	1.3	Exam	누구의 가방이에요?	Nu-gu-ưi ka-bang-i-ê-yô?	Đây là túi của ai vậy?	https://luandai123.github.io/Korean_Beginner/L9Gr1.3.mp3	
Lesson9	Grammar	1.4	Exam	히엔의 가방이에요.	Hi-ên-ưi ka-bang-i-ê-yô.	Đây là túi của Hiên.	https://luandai123.github.io/Korean_Beginner/L9Gr1.4.mp3	
Lesson9	Grammar	1.5	Exam	저 사람은 누구예요?	Chơ sa-ra-mưn nu-gu-yê-yô?	Người kia là ai vậy?	https://luandai123.github.io/Korean_Beginner/L9Gr1.5.mp3	
Lesson9	Grammar	1.6	Exam	내 친구예요.	Nê chin-gu-yê-yô.	Là bạn của tôi.	https://luandai123.github.io/Korean_Beginner/L9Gr1.6.mp3	
Lesson9	Grammar	2	Struc	N을/를 잘하다 / 잘 못하다 / 못하다 — Giỏi / Không giỏi lắm / Không làm được				
Lesson9	Grammar	2	Def			Cấu trúc diễn đạt khả năng. 잘하다 = giỏi, 잘 못하다 = không giỏi lắm (khiêm tốn), 못하다 = không làm được.		
Lesson9	Grammar	2	Form			N을/를 + 잘하다 / 잘 못하다 / 못하다. Chú ý: 잘 못하다 ≠ 잘못하다 (làm sai). Phải có khoảng cách!		
Lesson9	Grammar	2	Usa			Thường dùng để tự giới thiệu tài năng hoặc khiêm tốn từ chối lời khen. 잘 못해요 lịch sự hơn 못해요.		
Lesson9	Grammar	2.1	Exam	한국말을 잘해요?	Han-gung-mal-ưl chal-hê-yô?	Bạn nói tiếng Hàn giỏi không?	https://luandai123.github.io/Korean_Beginner/L9Gr2.1.mp3	
Lesson9	Grammar	2.2	Exam	아니요, 잘 못해요.	A-ni-yô, chal mot-hê-yô.	Không, không giỏi lắm ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr2.2.mp3	
Lesson9	Grammar	2.3	Exam	마리코 씨는 뭘 잘해요?	Ma-ri-kho ssi-nưn muôl chal-hê-yô?	Mariko giỏi làm gì?	https://luandai123.github.io/Korean_Beginner/L9Gr2.3.mp3	
Lesson9	Grammar	2.4	Exam	마리코 씨는 요리를 잘해요.	Ma-ri-kho ssi-nưn yo-ri-rưl chal-hê-yô.	Mariko nấu ăn rất giỏi.	https://luandai123.github.io/Korean_Beginner/L9Gr2.4.mp3	
Lesson9	Grammar	2.5	Exam	저는 운전을 잘 못해요.	Chơ-nưn un-jơn-ưl chal mot-hê-yô.	Tôi lái xe không giỏi lắm.	https://luandai123.github.io/Korean_Beginner/L9Gr2.5.mp3	
Lesson9	Grammar	3	Struc	N(이)세요 — Kính ngữ của N이에요/예요				
Lesson9	Grammar	3	Def			Dạng kính ngữ của vị ngữ danh từ. Dùng khi nói về người lớn hơn hoặc địa vị cao hơn.		
Lesson9	Grammar	3	Form			Danh từ kết thúc bằng phụ âm + 이세요 | Danh từ kết thúc bằng nguyên âm + 세요		
Lesson9	Grammar	3	Usa			이분은 우리 어머니세요 = Đây là mẹ của tôi (kính ngữ). Không dùng 이에요 khi giới thiệu người lớn với người khác.		
Lesson9	Grammar	3.1	Exam	이분은 누구세요?	I-bun-ưn nu-gu-sê-yô?	Đây là ai vậy ạ?	https://luandai123.github.io/Korean_Beginner/L9Gr3.1.mp3	
Lesson9	Grammar	3.2	Exam	우리 아버지세요.	U-ri a-bơ-ji-sê-yô.	Đây là bố của tôi ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr3.2.mp3	
Lesson9	Grammar	3.3	Exam	이분은 우리 어머니세요.	I-bun-ưn u-ri ơ-mơ-ni-sê-yô.	Đây là mẹ của chúng tôi ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr3.3.mp3	
Lesson9	Grammar	3.4	Exam	아버지는 회사원이세요.	A-bơ-ji-nưn hôi-sa-uôn-i-sê-yô.	Bố là nhân viên công ty ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr3.4.mp3	
Lesson9	Grammar	4	Struc	A/V-(으)시- — Tiền tố kính ngữ cho động từ/tính từ				
Lesson9	Grammar	4	Def			Thêm -(으)시- vào động từ/tính từ để tôn trọng chủ thể hành động. Đây là cách tạo kính ngữ phổ biến nhất.		
Lesson9	Grammar	4	Form			Đuôi âm tiết kết thúc bằng phụ âm + 으시 | Kết thúc bằng nguyên âm + 시. Khi ghép -어요 → -으세요/세요. Khi ghép -었어요 → -으셨어요/셨어요		
Lesson9	Grammar	4	Usa			김 선생님은 친절하세요 = Thầy Kim thật thân thiện ạ. 할머니는 친구가 많으세요 = Bà có nhiều bạn bè ạ.		
Lesson9	Grammar	4.1	Exam	아버지는 무슨 일을 하세요?	A-bơ-ji-nưn mu-sưn il-ưl ha-sê-yô?	Bố làm nghề gì ạ?	https://luandai123.github.io/Korean_Beginner/L9Gr4.1.mp3	
Lesson9	Grammar	4.2	Exam	회사에 다니세요.	Hôi-sa-ê ta-ni-sê-yô.	Bố đi làm công ty ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr4.2.mp3	
Lesson9	Grammar	4.3	Exam	김 선생님은 친절하세요.	Kim sơn-seng-nim-ưn chin-jơl-ha-sê-yô.	Thầy Kim thật thân thiện ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr4.3.mp3	
Lesson9	Grammar	4.4	Exam	할머니는 친구가 많으세요.	Hal-mơ-ni-nưn chin-gu-ga man-hư-sê-yô.	Bà có nhiều bạn bè ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr4.4.mp3	
Lesson9	Grammar	4.5	Exam	사장님은 어제 중국에 가셨어요.	Sa-jang-nim-ưn ơ-jê chung-guk-ê ka-syơ-ssơ-yô.	Giám đốc hôm qua đã đi Trung Quốc ạ.	https://luandai123.github.io/Korean_Beginner/L9Gr4.5.mp3	
Lesson9	Speaking	1	Struc	Giới thiệu bạn bè (친구 소개하기)			https://luandai123.github.io/Korean_Beginner/L9Sp1.mp3	
Lesson9	Speaking	1.1	Exam	스티브: 정우 씨, 인사하세요. 이쪽은 줄리앙 씨예요.	Sư-thi-bư: Chơng-u ssi, in-sa-ha-sê-yô. I-jjok-ưn Jul-li-ang ssi-yê-yô.	Steven: Jeong-u ơi, chào nhau đi. Đây là Julien.	https://luandai123.github.io/Korean_Beginner/L9Sp1.1.mp3	
Lesson9	Speaking	1.2	Exam	정우: 안녕하세요, 줄리앙 씨?	Chơng-u: An-nyơng-ha-sê-yô, Jul-li-ang ssi?	Jeong-u: Chào Julien nhé.	https://luandai123.github.io/Korean_Beginner/L9Sp1.2.mp3	
Lesson9	Speaking	1.3	Exam	스티브: 줄리앙 씨, 이쪽은 정우 씨예요. 정우 씨는 제 룸메이트예요.	Sư-thi-bư: Jul-li-ang ssi, i-jjok-ưn Chơng-u ssi-yê-yô. Chơng-u ssi-nưn chê rum-mê-i-thư-yê-yô.	Steven: Julien, đây là Jeong-u. Jeong-u là bạn cùng phòng của tôi.	https://luandai123.github.io/Korean_Beginner/L9Sp1.3.mp3	
Lesson9	Speaking	1.4	Exam	줄리앙: 만나서 반가워요, 정우 씨. 저는 줄리앙이에요. 스티브 씨의 한국어 반 친구예요.	Jul-li-ang: Man-na-sơ ban-ga-uô-yô, Chơng-u ssi. Chơ-nưn Jul-li-ang-i-ê-yô. Sư-thi-bư ssi-ưi han-gu-gơ ban chin-gu-yê-yô.	Julien: Rất vui được gặp anh, Jeong-u. Tôi là Julien. Tôi là bạn cùng lớp tiếng Hàn của Steven.	https://luandai123.github.io/Korean_Beginner/L9Sp1.4.mp3	
Lesson9	Speaking	1.5	Exam	스티브: 줄리앙 씨는 노래를 아주 잘해요.	Sư-thi-bư: Jul-li-ang ssi-nưn no-rê-rưl a-ju chal-hê-yô.	Steven: Julien ca hát rất giỏi.	https://luandai123.github.io/Korean_Beginner/L9Sp1.5.mp3	
Lesson9	Speaking	1.6	Exam	줄리앙: 뭘요. 잘 못해요.	Jul-li-ang: Muôl-yô. Chal mot-hê-yô.	Julien: Không có gì đâu. Tôi hát không giỏi lắm.	https://luandai123.github.io/Korean_Beginner/L9Sp1.6.mp3	
Lesson9	Speaking	2	Struc	Giới thiệu thành viên gia đình (가족 소개하기)			https://luandai123.github.io/Korean_Beginner/L9Sp2.mp3	
Lesson9	Speaking	2.1	Exam	민수: 가족이 몇 명이에요?	Min-su: Ka-jok-i myơt myơng-i-ê-yô?	Minsu: Gia đình có bao nhiêu người?	https://luandai123.github.io/Korean_Beginner/L9Sp2.1.mp3	
Lesson9	Speaking	2.2	Exam	아키라: 네 명이에요. 부모님이 계시고 여동생이 한 명 있어요.	A-khi-ra: Nê myơng-i-ê-yô. Bu-mo-nim-i kyê-shi-go yơ-đong-seng-i han myơng it-sơ-yô.	Akira: Bốn người. Có bố mẹ và một em gái.	https://luandai123.github.io/Korean_Beginner/L9Sp2.2.mp3	
Lesson9	Speaking	2.3	Exam	민수: 아버지는 무슨 일을 하세요?	Min-su: A-bơ-ji-nưn mu-sưn il-ưl ha-sê-yô?	Minsu: Bố làm nghề gì ạ?	https://luandai123.github.io/Korean_Beginner/L9Sp2.3.mp3	
Lesson9	Speaking	2.4	Exam	아키라: 회사에 다니세요.	A-khi-ra: Hôi-sa-ê ta-ni-sê-yô.	Akira: Bố làm ở công ty ạ.	https://luandai123.github.io/Korean_Beginner/L9Sp2.4.mp3	
Lesson9	Speaking	2.5	Exam	민수: 어머니가 미인이세요. 연세가 어떻게 되세요?	Min-su: Ơ-mơ-ni-ga mi-in-i-sê-yô. Yơn-sê-ga ơ-ttơ-kê tuê-sê-yô?	Minsu: Mẹ thật xinh đẹp ạ. Mẹ bao nhiêu tuổi ạ?	https://luandai123.github.io/Korean_Beginner/L9Sp2.5.mp3	
Lesson9	Speaking	2.6	Exam	아키라: 쉰일곱이세요.	A-khi-ra: Shuin-il-gop-i-sê-yô.	Akira: Mẹ năm mươi bảy tuổi ạ.	https://luandai123.github.io/Korean_Beginner/L9Sp2.6.mp3	
Lesson10	Subject	0	Subj	지금 몇 시예요? (Bây giờ là mấy giờ?)				
Lesson10	Vocabulary	1	Struc	Thời điểm trong ngày (때)				
Lesson10	Vocabulary	1.1	Exam	새벽	Sê-byơk	Rạng sáng (khoảng 2–5 giờ sáng)	https://luandai123.github.io/Korean_Beginner/L10Vo1.1.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.1.png
Lesson10	Vocabulary	1.1.ex	Exam	새벽에 일어났어요.	Sê-byơk-ê il-ơ-na-ssơ-yô.	Tôi dậy lúc rạng sáng.	https://luandai123.github.io/Korean_Beginner/L10Vo1.1.ex.mp3	
Lesson10	Vocabulary	1.1.tip	Def			[MẸO] 새벽 = rạng sáng (2-5h). Khác với 아침 (buổi sáng, 6-9h). Hình dung "sê byơk" = sê (xê dịch) trong bóng tối!		
Lesson10	Vocabulary	1.2	Exam	아침	A-chim	Buổi sáng (6–9h)	https://luandai123.github.io/Korean_Beginner/L10Vo1.2.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.2.png
Lesson10	Vocabulary	1.2.ex	Exam	아침에 운동해요.	A-chim-ê un-đong-hê-yô.	Tôi tập thể dục buổi sáng.	https://luandai123.github.io/Korean_Beginner/L10Vo1.2.ex.mp3	
Lesson10	Vocabulary	1.2.tip	Def			[MẸO] 아침 = sáng VÀ cũng nghĩa là bữa sáng. "Ăn 아침" = ăn sáng. Một từ hai nghĩa!		
Lesson10	Vocabulary	1.3	Exam	낮	Nat	Ban ngày (10h–4h chiều)	https://luandai123.github.io/Korean_Beginner/L10Vo1.3.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.3.png
Lesson10	Vocabulary	1.3.ex	Exam	낮에 낮잠을 자요.	Nat-ê nat-cham-ưl cha-yô.	Ban ngày tôi ngủ trưa.	https://luandai123.github.io/Korean_Beginner/L10Vo1.3.ex.mp3	
Lesson10	Vocabulary	1.3.tip	Def			[MẸO] 낮 = ngày, 낮잠 = giấc ngủ ban ngày = ngủ trưa. Nhớ: 낮+잠 = ngày+ngủ!		
Lesson10	Vocabulary	1.4	Exam	저녁	Chơ-nyơk	Buổi tối (5–8h tối)	https://luandai123.github.io/Korean_Beginner/L10Vo1.4.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.4.png
Lesson10	Vocabulary	1.4.ex	Exam	저녁에 친구를 만나요.	Chơ-nyơk-ê chin-gu-rưl man-na-yô.	Buổi tối tôi gặp bạn bè.	https://luandai123.github.io/Korean_Beginner/L10Vo1.4.ex.mp3	
Lesson10	Vocabulary	1.4.tip	Def			[MẸO] 저녁 = tối VÀ cũng nghĩa là bữa tối. "먹다 저녁" = ăn tối. Giống 아침 — một từ hai nghĩa!		
Lesson10	Vocabulary	1.5	Exam	밤	Bam	Ban đêm (9h đêm–1h sáng)	https://luandai123.github.io/Korean_Beginner/L10Vo1.5.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.5.png
Lesson10	Vocabulary	1.5.ex	Exam	밤에 공부해요.	Bam-ê kong-bu-hê-yô.	Ban đêm tôi học bài.	https://luandai123.github.io/Korean_Beginner/L10Vo1.5.ex.mp3	
Lesson10	Vocabulary	1.5.tip	Def			[MẸO] 밤 = đêm. Nghe như "bám" → ban đêm tối tăm, bám vào tường mà đi!		
Lesson10	Vocabulary	1.6	Exam	오전	O-jơn	Buổi sáng / A.M. (trước 12h)	https://luandai123.github.io/Korean_Beginner/L10Vo1.6.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.6.png
Lesson10	Vocabulary	1.6.ex	Exam	오전에 한국어 수업이 있어요.	O-jơn-ê han-gu-gơ su-ơp-i it-sơ-yô.	Buổi sáng tôi có lớp học tiếng Hàn.	https://luandai123.github.io/Korean_Beginner/L10Vo1.6.ex.mp3	
Lesson10	Vocabulary	1.6.tip	Def			[MẸO] "오(午)" = Ngọ (12h trưa) + "전(前)" = trước → trước 12h trưa = A.M. Hán-Việt giúp nhớ!		
Lesson10	Vocabulary	1.7	Exam	오후	O-hu	Buổi chiều / P.M. (sau 12h)	https://luandai123.github.io/Korean_Beginner/L10Vo1.7.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo1.7.png
Lesson10	Vocabulary	1.7.ex	Exam	오후에 영화를 볼 거예요.	O-hu-ê yơng-hua-rưl pol kơ-yê-yô.	Buổi chiều tôi sẽ xem phim.	https://luandai123.github.io/Korean_Beginner/L10Vo1.7.ex.mp3	
Lesson10	Vocabulary	1.7.tip	Def			[MẸO] "오(午)" = Ngọ + "후(後)" = sau → sau 12h trưa = P.M. 오전/오후 = AM/PM — dễ nhớ!		
Lesson10	Vocabulary	2	Struc	Động từ 2 (동사 2) — Hoạt động hàng ngày				
Lesson10	Vocabulary	2.1	Exam	일어나다	Il-ơ-na-đa	Thức dậy	https://luandai123.github.io/Korean_Beginner/L10Vo2.1.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.1.png
Lesson10	Vocabulary	2.1.ex	Exam	보통 몇 시에 일어나요?	Bo-thong myơt si-ê il-ơ-na-yô?	Bạn thường dậy lúc mấy giờ?	https://luandai123.github.io/Korean_Beginner/L10Vo2.1.ex.mp3	
Lesson10	Vocabulary	2.1.tip	Def			[MẸO] "일어나다" = đứng dậy, thức dậy. "일어나!" = Dậy đi! Câu bố mẹ hay nói sáng sớm!		
Lesson10	Vocabulary	2.2	Exam	버스를 기다리다	Bơ-sư-rưl ki-đa-ri-đa	Đợi xe buýt	https://luandai123.github.io/Korean_Beginner/L10Vo2.2.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.2.png
Lesson10	Vocabulary	2.2.ex	Exam	버스 정류장에서 기다려요.	Bơ-sư chơng-ryu-jang-ê-sơ ki-đa-ryơ-yô.	Tôi đợi ở trạm xe buýt.	https://luandai123.github.io/Korean_Beginner/L10Vo2.2.ex.mp3	
Lesson10	Vocabulary	2.2.tip	Def			[MẸO] 기다리다 = chờ đợi. "기다려요!" = Đợi tôi với! Câu hay gào trong phim Hàn!		
Lesson10	Vocabulary	2.3	Exam	운전하다	Un-jơn-ha-đa	Lái xe	https://luandai123.github.io/Korean_Beginner/L10Vo2.3.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.3.png
Lesson10	Vocabulary	2.3.ex	Exam	아버지는 운전을 잘하세요.	A-bơ-ji-nưn un-jơn-ưl chal-ha-sê-yô.	Bố lái xe rất giỏi ạ.	https://luandai123.github.io/Korean_Beginner/L10Vo2.3.ex.mp3	
Lesson10	Vocabulary	2.3.tip	Def			[MẸO] "운전(運轉)" = vận chuyển + xoay → lái xe. Hán-Việt: "vận" = vận chuyển, nhớ ngay!		
Lesson10	Vocabulary	2.4	Exam	버스를 타다	Bơ-sư-rưl tha-đa	Lên xe buýt	https://luandai123.github.io/Korean_Beginner/L10Vo2.4.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.4.png
Lesson10	Vocabulary	2.4.ex	Exam	143번 버스를 타요.	143-bơn bơ-sư-rưl tha-yô.	Tôi đi xe buýt số 143.	https://luandai123.github.io/Korean_Beginner/L10Vo2.4.ex.mp3	
Lesson10	Vocabulary	2.4.tip	Def			[MẸO] 타다 = lên (xe/tàu/máy bay). 버스를 타다, 지하철을 타다, 비행기를 타다 — cùng một động từ cho mọi phương tiện!		
Lesson10	Vocabulary	2.5	Exam	세수하다	Sê-su-ha-đa	Rửa mặt	https://luandai123.github.io/Korean_Beginner/L10Vo2.5.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.5.png
Lesson10	Vocabulary	2.5.ex	Exam	아침에 일어나서 세수해요.	A-chim-ê il-ơ-na-sơ sê-su-hê-yô.	Sáng dậy tôi rửa mặt.	https://luandai123.github.io/Korean_Beginner/L10Vo2.5.ex.mp3	
Lesson10	Vocabulary	2.5.tip	Def			[MẸO] "세수(洗手)" = tẩy (洗) tay (手) → rửa mặt/tay. Hán-Việt: "tẩy" = rửa, "thủ" = tay!		
Lesson10	Vocabulary	2.6	Exam	청소하다	Chơng-so-ha-đa	Dọn dẹp	https://luandai123.github.io/Korean_Beginner/L10Vo2.6.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.6.png
Lesson10	Vocabulary	2.6.ex	Exam	주말에 집을 청소해요.	Chu-ma-rê chip-ưl chơng-so-hê-yô.	Cuối tuần tôi dọn dẹp nhà.	https://luandai123.github.io/Korean_Beginner/L10Vo2.6.ex.mp3	
Lesson10	Vocabulary	2.6.tip	Def			[MẸO] "청소(淸掃)" = thanh tao + quét dọn → dọn dẹp sạch sẽ. Hán-Việt: "thanh" = trong sạch!		
Lesson10	Vocabulary	2.7	Exam	회의하다	Hôi-ưi-ha-đa	Họp (hội nghị)	https://luandai123.github.io/Korean_Beginner/L10Vo2.7.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.7.png
Lesson10	Vocabulary	2.7.ex	Exam	오늘 오후에 회의가 있어요.	O-nưl o-hu-ê hôi-ưi-ga it-sơ-yô.	Hôm nay chiều có cuộc họp.	https://luandai123.github.io/Korean_Beginner/L10Vo2.7.ex.mp3	
Lesson10	Vocabulary	2.7.tip	Def			[MẸO] "회의(會議)" = hội nghị (Hán-Việt) → họp hành. Hội nghị = meeting, nhớ luôn!		
Lesson10	Vocabulary	2.8	Exam	빨래하다	Ppal-rê-ha-đa	Giặt đồ	https://luandai123.github.io/Korean_Beginner/L10Vo2.8.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.8.png
Lesson10	Vocabulary	2.8.ex	Exam	오늘 빨래를 해야 해요.	O-nưl ppal-rê-rưl hê-ya hê-yô.	Hôm nay tôi phải giặt đồ.	https://luandai123.github.io/Korean_Beginner/L10Vo2.8.ex.mp3	
Lesson10	Vocabulary	2.8.tip	Def			[MẸO] 빨래 = đồ giặt / việc giặt. "빨빨" = màu đỏ trong dân gian → hình dung quần áo đỏ đang giặt!		
Lesson10	Vocabulary	2.9	Exam	전화하다	Jơn-hua-ha-đa	Gọi điện	https://luandai123.github.io/Korean_Beginner/L10Vo2.9.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.9.png
Lesson10	Vocabulary	2.9.ex	Exam	친구한테 전화해요.	Chin-gu-han-thê jơn-hua-hê-yô.	Tôi gọi điện cho bạn.	https://luandai123.github.io/Korean_Beginner/L10Vo2.9.ex.mp3	
Lesson10	Vocabulary	2.9.tip	Def			[MẸO] "전화(電話)" = điện thoại (Hán-Việt). Điện thoại = telephone — cùng gốc Hán!		
Lesson10	Vocabulary	2.10	Exam	컴퓨터를 하다	Khơm-phyu-thơ-rưl ha-đa	Dùng máy tính	https://luandai123.github.io/Korean_Beginner/L10Vo2.10.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.10.png
Lesson10	Vocabulary	2.10.ex	Exam	밤에 컴퓨터를 해요.	Bam-ê khơm-phyu-thơ-rưl hê-yô.	Ban đêm tôi dùng máy tính.	https://luandai123.github.io/Korean_Beginner/L10Vo2.10.ex.mp3	
Lesson10	Vocabulary	2.10.tip	Def			[MẸO] 컴퓨터 = computer (phiên âm tiếng Hàn). Nghe là nhớ ngay!		
Lesson10	Vocabulary	2.11	Exam	요리하다	Yo-ri-ha-đa	Nấu ăn	https://luandai123.github.io/Korean_Beginner/L10Vo2.11.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.11.png
Lesson10	Vocabulary	2.11.ex	Exam	저녁에 요리를 해요.	Chơ-nyơk-ê yo-ri-rưl hê-yô.	Buổi tối tôi nấu ăn.	https://luandai123.github.io/Korean_Beginner/L10Vo2.11.ex.mp3	
Lesson10	Vocabulary	2.11.tip	Def			[MẸO] "요리(料理)" = liệu lý (Hán-Việt) → xử lý nguyên liệu → nấu ăn. Nhật Bản cũng dùng 料理!		
